0.42,0.32,1.7213
0.59,0.13,0.069947
0.79,0.98,2.9551
0.88,0.84,2.5615
0.57,0.51,1.6793
0.95,0.47,1.5597
0.06,0.1,0.72876
0.18,0.34,2.1877
0.4,0.71,3.4654
0.18,0.23,1.8394
0.63,0.89,2.8443
0.43,0.71,3.3089
0.63,0.16,-0.020077
0.98,0.84,3.3137
0,0.14,0.40447
0.05,0.71,3.1734
0.75,0.32,0.29847
0.64,0.45,1.0889
0.01,0.45,1.8385
0.12,0.51,2.6481
0.97,0.65,2.3823
0.67,0.83,2.4489
0.77,0.48,0.84859
0.27,0.87,4.4048
0.61,0.88,2.8966
0.41,0.93,4.2324
0.7,0.18,-0.20263
0.31,0.61,3.4002
0.81,0.79,2.1486
0.52,0.62,2.3707
0.8,0.01,-0.9204
0.46,0.79,3.3172
0.04,0.3,1.4863
0.26,0.59,3.2809
0.68,0.05,-0.72007
0.24,0.44,2.747
0.92,0.08,-0.12024
0.15,0.2,1.5938
0.36,0.09,1.0954
0,0.38,1.5328
0.53,0.46,1.706
0.96,0.89,3.2452
0.92,0.29,0.6472
0.08,0.19,1.2059
0.86,0.56,1.4738
0.63,0.26,0.25298
0.15,0.53,3.0106
0.93,0.06,-0.18978
0.76,0.1,-0.60623
0.22,0.81,4.1872
0.55,0.38,1.1795
0.75,0.54,1.0618
0.87,0.52,1.2707
0.18,0.28,2.0358
0.21,0.72,3.7987
0.55,0.21,0.5348
0.57,0.98,3.4728
0.74,0.61,1.3602
0.15,0.47,2.6855
0.96,0.8,2.9456
0.96,0.87,3.2238
0.47,0.11,0.6449
0.76,0.85,2.3729
0.95,0.14,0.20177
0.39,0.14,1.1397
0.42,0.14,1.0873
0.5,0.57,2.1977
0.58,0.35,0.842
0.12,0.24,1.6932
0.7,0.93,2.8107
0.5,0.48,1.8996
0.44,0.83,3.6663
0.61,0.04,-0.42596
0.75,0.08,-0.68861
0.39,0.64,3.2713
0.17,0.4,2.4937
0.5,0.2,0.71715
0.72,0.15,-0.29289
0.99,0.26,0.91935
0.72,0.76,2.1604
0.84,0.08,-0.48954
0.12,0.59,3.0312
0,0.89,3.5361
0.57,0.55,1.7942
0.25,0.8,4.1612
0.94,0.92,3.324
0.4,0.17,1.2994
0.8,0.47,0.89986
0.95,0.79,2.8598
0.53,0.13,0.35139
0.97,0.9,3.4803
0.92,0.31,0.76159
0.57,0.72,2.4607
0.48,0.38,1.5773
0.22,0.89,4.5649
0.18,0.33,2.2365
0.33,0.81,4.019
0.64,0.12,-0.32996
0.55,0.23,0.68772
0.28,0.53,3.1052
0.84,0.56,1.3731
0.37,0.63,3.3429
0.58,0.06,-0.23335
0.39,0.3,1.8505
0.51,0.05,0.14193
0.64,0.88,2.8031
0.72,0.32,0.20859
0.96,0.5,1.7333
0.35,0.92,4.5855
0.69,0.97,2.9627
0.54,0.68,2.5547
0.72,0.16,-0.37486
0,0.66,2.5992
0.21,0.48,2.9222
0.44,0.04,0.5232
0.68,0.74,2.0189
0.33,0.54,3.0938
0.43,0.57,2.7399
0.82,0.96,2.9233
0.84,0.29,0.35687
0.53,0.44,1.5041
0,0.07,0.29704
0.3,0.12,1.382
0.97,0.79,2.9618
0.39,0.82,3.8509
0.14,1,4.8618
0.62,0.08,-0.40145
0.29,0.08,1.2925
0.06,0.01,0.44992
0.63,0.67,1.998
0.1,1,4.6096
0.58,0.42,1.1545
0.32,0.62,3.4149
0.88,0.56,1.547
0.06,0.56,2.6466
0.68,0.12,-0.38845
1,0.08,0.24918
0.48,0.25,1.0385
0.38,0.37,2.2623
0.01,0.11,0.46079
0.21,0.19,1.6615
0.68,0.89,2.6953
0.41,0.44,2.3533
0.95,0.37,1.1696
0.89,0.44,1.0754
0.55,0.9,3.2994
0.63,0.63,1.6907
0.64,0.91,2.8769
0.27,0.82,4.2387
0.93,0.58,1.8963
0.73,0.93,2.7847
0.03,0.81,3.3984
0.77,0.16,-0.37429
0,0.31,1.2114
0.93,0.41,1.2397
0.03,0.71,3.1186
0.97,0.3,0.96559
0.78,0.4,0.54816
0.83,0.76,2.1383
0.56,0.42,1.3403
0.11,0.71,3.2963
0.18,0.39,2.5375
0.17,0.97,4.763
0.91,0.03,-0.41377
0.11,0.73,3.574
0.32,0.55,3.1501
0.81,0.64,1.4849
0.78,0.18,-0.29576
0.01,0.68,2.8672
0.92,0.75,2.5128
0.06,0.68,3.1865
0.76,0.29,0.15481
0.41,0.65,3.126
0.48,0.21,0.95821
0.79,0.05,-0.72863
0.67,0.21,-0.11117
0.7,0.08,-0.66484
0.92,0.82,2.7981
0.06,0.16,1.1321
0.75,0.47,0.90688
0.4,0.33,1.8767
0.87,0.39,0.81246
0.97,0.68,2.5376
0.35,0.01,0.8381
0.16,0.92,4.5624
0.06,0.04,0.50668
0.04,0.02,0.21555
0.39,0.72,3.6017
0.53,0.83,3.1209
0.17,0.03,0.98547
0.43,0.4,2.0648
0.69,0.92,2.7525
0.8,0.66,1.7371
0.08,0.5,2.4081
0.4,0.08,0.90142
0.11,0.43,2.4235
0.05,0.18,0.97128
0.75,0.01,-0.95483
0.37,0.36,2.1388
0.12,0.89,4.2636
0.67,0.99,3.0183
0.56,0.05,-0.22094
0.26,0.8,4.0625
0.69,0.89,2.6237
0.29,0.35,2.3446
1,0.7,2.7346
0.04,0.29,1.435
0.95,0.23,0.49481
0.64,0.54,1.3412
0,0.44,1.888
0.5,0.29,1.1809
0.94,0.84,3.0138
0.9,0.83,2.7174
0.14,0.53,2.9755
0.46,0.35,1.6576
0.84,0.97,3.107
0.61,0.95,3.1261
0.33,0.44,2.5755
0.8,0.63,1.6104
0.42,0.96,4.1884
0.89,0.61,1.7338
0.32,0.48,2.893
0.98,0.7,2.7113
0.65,0.29,0.40199
0.4,0,0.58263
0.83,0.84,2.5246
0.52,0.9,3.4922
0.51,0.65,2.438
0.6,0.4,0.99688
0.63,0.31,0.54641
0.77,0.06,-0.67434
0.62,0.28,0.54654
0.97,0.25,0.91477
0.51,0.68,2.6306
0.48,0.84,3.4162
0.1,0.7,3.5064
0.26,0.84,4.3598
0.18,0.59,3.274
0.22,0.71,3.8133
0.18,1,4.9905
0.37,0.5,2.725
0.1,0,0.63665
0.79,0.86,2.446
0.56,0.43,1.3961
0.34,0.1,1.2435
0.35,0.4,2.3748
0.36,0.35,2.2032
0.52,0.97,3.8081
0.33,0.32,2.1614
0.93,0.83,2.9861
0.24,0.35,2.3671
0.4,0.1,0.99981
0.47,0.27,1.2445
0.21,0.7,3.7917
0.79,0.88,2.4902
0.35,0.88,4.342
0.78,0.83,2.3834
0.29,0.84,4.3374
0.25,0.41,2.6233
0.01,0.25,1.0768
0.67,0.98,3.0642
0.87,0.99,3.1668
0.5,0.47,1.92
0.29,0.73,3.8575
0.72,0.45,0.85958
0.89,0.5,1.3729
0.3,0.44,2.8046
0.72,0.28,0.14242
0.35,0.13,1.2333
0.7,0.91,2.6623
0.33,0.23,1.8633
0.13,0.87,4.1466
0.38,0.28,1.864
0.95,0.75,2.6637
0.23,0.5,2.9796
0,0.71,2.8992
0.07,0.02,0.57167
0.88,0.4,0.86514
0.21,0.16,1.6214
0.49,0.38,1.5816
0.02,0.21,1.061
0.16,0.73,3.6754
0.65,0.72,2.1056
0.77,0.26,-0.042076
0.92,0.5,1.4903
0.27,0.67,3.6689
0.12,0.05,0.86272
0.84,0.48,1.0631
0.51,0.5,1.8836
0.99,0.09,0.27034
0.43,0.63,2.9599
0.34,0.09,1.2656
0.64,1,3.3017
0.96,0.99,3.7137
0.54,0.73,2.6741
0.5,0.01,0.035506
0.56,0.89,3.1861
0.81,0.84,2.3405
0.19,0.79,4.0319
0.42,0.42,2.2237
0.7,0.47,0.92658
0.87,0.53,1.3796
0.89,0.63,1.8753
0.96,0.64,2.2405
0.5,0.98,3.9046
0.7,0.75,2.0741
0.79,0.11,-0.49608
0.53,0.25,0.84453
0.19,0.46,2.8298
0.23,0.18,1.7671
0.81,0.66,1.6256
0.26,0.9,4.6497
0.28,0.04,1.1633
0.42,0.04,0.65346
0.34,0.35,2.2893
0.16,0.87,4.3248
0.09,0.87,4.0252
0.98,0.68,2.572
0.39,0.34,1.9979
0.84,0.21,-0.0096175
0.69,0.33,0.36063
0.1,0.4,2.1688
0.8,0.29,0.20896
0.79,0.4,0.64779
0.81,0.77,2.1289
0.89,0.15,0.0047593
0.12,0.54,2.9818
0.56,0.28,0.77922
0.22,0.09,1.4569
0.55,0.14,0.29941
0.39,0.78,3.7279
0.59,0.44,1.205
0.66,0.62,1.5675
0.65,0.71,1.9613
0.45,0.01,0.35319
0.9,0.35,0.94066
0.73,0.22,-0.18036
0.04,0.38,1.7857
0.19,0.33,2.1873
0.74,0.89,2.5414
0.98,0.3,1.1151
0.5,0.85,3.4079
0.6,0.78,2.6158
0.86,0.05,-0.6233
0.95,0.03,-0.19708
0.14,0.86,4.1356
0.26,0.85,4.4337
0.4,0.57,2.9236
0.06,0.79,3.4264
0.58,0.34,0.9351
0.76,0,-1.091
0.08,0.33,1.8202
0.74,0.37,0.48139
0.59,0.92,3.1954
0.63,0.36,0.75083
0.47,0.86,3.5887
0.83,0.57,1.3574
0.92,0.07,-0.24443
0.79,0.31,0.22805
0.64,0.11,-0.29481
0.19,0.22,1.8447
0.18,0.88,4.3514
0.69,0.51,1.1482
0.95,0.18,0.36186
0.11,0.76,3.7945
0.52,0.68,2.6228
0.11,0.72,3.4706
0.52,0.19,0.74029
0.36,0.66,3.4146
0.5,0.65,2.5535
0.84,0.15,-0.29692
0.09,0.69,3.3306
0.89,0.22,0.18962
0.46,0.21,1.0455
0.96,0.63,2.2317
0.85,0.56,1.4764
0.21,0.34,2.2997
0.22,0.92,4.7392
0.13,0.21,1.6952
0.75,0.9,2.687
0.21,0.21,1.822
0.14,0.25,1.7645
0.67,0.87,2.6012
0.32,0.26,1.8936
0.93,0.13,0.076609
0.85,0.74,2.2035
0.25,0.36,2.4573
0.4,0.63,3.1018
0.03,0.25,1.2446
0.86,0.22,0.082215
0.61,0.68,2.1543
0.63,0.09,-0.31129
0.81,0.15,-0.22803
0.25,0.5,3.0068
0.97,0.62,2.3408
0.53,0.55,2.0556
0.2,0.31,2.2505
0.74,0.42,0.57093
0.09,0.17,1.217
0.62,0.25,0.27807
0.55,0.13,0.25036
0.23,0.41,2.614
0.35,0.76,3.7708
0.59,0.81,2.6991
0.96,0.73,2.6011
0.35,0.85,4.2807
0.67,0.1,-0.48382
0.73,0.16,-0.35443
0.44,0.14,0.90767
0.4,0.83,3.8137
0.86,0.9,2.9027
0.94,0.15,0.11205
0.06,0.13,0.85656
0.8,0.45,0.85498
0.49,0.33,1.3524
0.05,0.72,3.1131
0.04,0.16,0.96463
0.78,0.7,1.822
0.46,1,4.2954
0.41,0.03,0.65568
0.94,0.59,2.0127
0.01,0.41,1.7346
0.75,0.25,-0.0030344
0.09,0.18,1.2093
0.83,0.36,0.60552
0.36,0.24,1.681
0.77,0.21,-0.14296
0.95,0.51,1.7107
0.04,0.53,2.3457
0.2,0.46,2.7761
0.39,0.36,2.0598
0.89,0.84,2.7666
0.67,0.82,2.3674
0.59,0.7,2.2765
0.23,0.08,1.3854
0.64,0.84,2.6449
0.68,0.35,0.36818
0.41,0.85,3.9641
0.96,0.24,0.72352
0.02,0.48,2.0872
0.6,0.35,0.9016
0.79,0.5,1.0596
0.28,0.18,1.7442
0.33,0.12,1.3081
0,0.88,3.5135
0.05,0.63,2.742
0.01,0.85,3.4124
0.02,0.29,1.2245
0.7,0.25,0.052648
0.71,0.15,-0.37626
0.89,0.54,1.5738
0.13,0.72,3.6417
0.83,0.08,-0.50252
1,0.65,2.6035
0.02,0.1,0.54422
0.64,0.02,-0.65663
0.37,0.96,4.5393
0.61,0.52,1.4254
0.61,0.07,-0.34586
0.04,0.18,1.0055
0.68,0.72,1.8593
0,0.28,1.0808
1,0.5,2.0198
0.75,0.49,0.8863
0.94,0.56,1.9175
0.87,0.21,0.075791
0.31,0.7,3.7696
0.69,0.12,-0.48384
0.28,0.67,3.7364
0.36,0.1,1.2242
0.41,0.07,0.86663
0.57,0.31,0.8428
0.95,0.62,2.1129
0.72,0.97,2.8548
0.74,0.59,1.3053
0.27,0.3,2.2448
0.89,0.57,1.5873
0.6,0.19,0.15775
0.29,0.63,3.491
0.02,0.62,2.5372
0.01,0.83,3.3533
0.24,0.5,3.0157
0.01,0.1,0.40314
0.75,0.52,1.1327
0.69,0.5,0.95608
0.17,0.06,1.1762
0.2,0.83,4.2647
0.76,0.41,0.6418
0.97,0.01,-0.1937
0.92,0.69,2.1263
0.75,0.56,1.2136
0.78,0.11,-0.54001
0.66,0.94,2.8558
0.07,0.68,3.1861
0.06,0.46,2.1757
0.37,0.97,4.6507
0.64,0.82,2.3848
0.68,0.08,-0.62292
0.35,0.97,4.7866
0.44,0.37,1.8421
0.68,0.36,0.4575
0.85,0.85,2.5471
0.43,0.55,2.5238
0.43,0.18,1.1327
0.9,0.65,2.0354
0.33,0.02,0.94252
0.24,0.6,3.4069
0.12,0.38,2.1927
0.65,0.19,-0.097173
0.38,0.71,3.5547
0.37,0.48,2.654
0.25,0.2,1.9107
0.49,1,4.081
0.18,0.26,2.0096
0.77,0.54,1.157
0.96,0.41,1.4336
0.15,0.4,2.3715
0.87,0.92,3.0336
0.23,0.99,4.9382
0.1,0.57,2.9339
0.54,0.03,-0.13604
0.95,0.86,3.1347
0.81,0.06,-0.68803
0.74,0.63,1.5796
0.63,0.53,1.3776
0.31,0.23,1.9063
0.61,0.45,1.2209
0.94,0.71,2.442
0.28,0.5,2.9367
0.83,0.78,2.1221
0.56,0.36,0.99188
0.82,0.46,0.91053
0.96,0.85,2.9985
0.49,0.86,3.4632
0.53,0.51,1.9106
0.93,0.45,1.326
0,0.78,3.0756
0.62,0.73,2.0606
0.49,0.85,3.5065
1,0.77,3.1004
0.04,0.86,3.712
0.93,0.38,1.0666
1,0.58,2.2944
0.18,0.97,4.779
0.51,0.92,3.6855
0.38,0.76,3.7711
0.87,0.04,-0.62812
0.57,0.97,3.4066
0.44,0.87,3.8542
0.29,0.02,0.90899
0.89,0,-0.57158
0.07,0.35,1.8631
0.84,0.62,1.6659
0.01,0.58,2.4601
0.17,0.11,1.3791
0.06,0.2,1.085
0.35,0.58,3.2172
0.69,0.4,0.6283
0.01,0.7,2.7687
0.82,0.4,0.71144
0.76,0.97,2.8991
0.6,0.37,0.94315
0.17,0.28,1.9066
0.37,0.13,1.2342
0.64,0.39,0.84369
1,0.03,0.11074
0.83,0.18,-0.11866
0.52,0.69,2.5563
0.84,0.41,0.74151
0.12,0.86,4.1112
0.98,0.27,0.87545
0.59,0.12,-0.13737
0.8,0.57,1.2119
0.51,0.1,0.28242
0.06,0.84,3.7028
0.57,0.91,3.1924
0.8,0.7,1.9515
0.75,0.69,1.6926
0.36,0.16,1.4142
0.8,0.56,1.3512
0.29,0.3,2.1639
0.35,0.1,1.1729
0.98,0.83,3.2058
0.68,0.75,2.079
0.17,0.52,3.0516
0.8,0.14,-0.36438
0.71,0.64,1.5816
0.76,0.06,-0.68468
0,0.7,2.8539
0.53,0.66,2.5296
0.11,0.04,0.69059
0.58,0.29,0.68624
0.4,0.98,4.426
0.08,0.71,3.4217
0.24,0.47,2.9268
0.92,0.06,-0.18291
0.16,0.33,2.1228
0.86,0.24,0.22121
0.12,0.36,2.1936
0.66,0.27,0.23114
0.13,0.06,0.97573
0.84,0.82,2.385
0.34,0.88,4.4068
0.32,0.11,1.2658
0.16,0.12,1.3102
0.2,0.71,3.8148
0.82,0.31,0.34284
0.58,0.23,0.50211
0.51,0.11,0.39843
0.44,0.49,2.3635
0.19,0.85,4.2512
0.76,0.5,0.99933
0.3,0.56,3.309
0.84,0.22,0.0066374
0.13,0.68,3.4145
0.63,0.17,-0.14595
0,0.86,3.3584
0.5,0.36,1.4019
0.09,0.13,1.054
0.91,0.05,-0.32629
0.58,0.02,-0.37392
0.18,0,0.83859
0.26,0.39,2.5364
0.44,0.69,3.1264
0.53,0.28,0.88552
0.43,0.04,0.5823
0.31,0.59,3.3561
0.86,0.18,-0.019969
0.92,0.4,1.0639
0.52,0.83,3.2628
0.66,0.04,-0.77461
0.79,0.32,0.35661
0.85,0.1,-0.47223
0.08,0.47,2.2711
0.82,0.43,0.81229
0.57,0.3,0.74732
0.33,0.3,2.0791
0.07,0.45,2.1277
0.31,0.32,2.2483
0.92,0.36,0.99916
0.34,0.39,2.449
0.75,0.13,-0.4628
0.33,0.35,2.3791
0.32,0.71,3.8271
0.85,0.21,0.02753
0.84,0.72,2.0193
0.61,0.02,-0.654
0.86,0.01,-0.76909
0.61,0.75,2.3222
0,0.62,2.4809
0.79,0,-0.92029
0.62,0.33,0.65539
0.48,0.16,0.71671
0.99,0.59,2.3818
0.06,0.95,4.2115
0.07,0.08,0.77347
0.44,0.86,3.8373
0.97,0.17,0.43698
0.89,0.97,3.1909
1,0.4,1.7161
0.05,0.53,2.4391
0.42,0.03,0.69671
0.26,0.09,1.3134
0.43,0.69,3.3163
0.26,0.04,1.2229
0.5,0.72,2.9211
0.57,0.25,0.5419
0.79,0.37,0.53161
0.1,0.58,2.9713
0.94,0.83,2.8949
0.37,0.67,3.3454
0.08,0.9,3.9966
0.44,0.84,3.7648
0.86,0.44,0.95023
0.21,0.13,1.4529
0.5,0.52,2.0351
0.39,0.68,3.3944
0.08,0.21,1.2893
0.68,0.64,1.7161
0.08,0.56,2.676
0.68,0.73,1.9773
0.39,0.59,2.9919
0.76,0.72,1.8294
0.27,0.91,4.5328
0.62,0.72,2.228
0.44,0.93,4.1874
0.26,0.37,2.4754
0.01,0.24,1.0112
0.46,0.27,1.2999
0.54,0.67,2.4548
0.31,0.17,1.629
0.22,0.47,2.9117
0.38,0.86,4.1286
0.78,0.35,0.33562
0.94,0.39,1.2525
0.56,0.84,2.8801
0.23,0.95,4.753
0.4,0.36,2.0296
0.63,0.61,1.6924
0.2,0.14,1.5683
0.36,0.93,4.4673
0.16,0.31,2.0965
0.82,0.22,-0.10312
0.56,0.58,2.0013
0.35,0,0.79062
0.04,0.03,0.40813
0.89,0.19,0.18678
0.07,0.82,3.6388
0.68,0.41,0.69799
0.77,0.53,1.0897
0.71,0.7,1.8546
0.21,0.87,4.4594
0.1,0.21,1.4293
1,0.73,2.9236
0.87,0.47,1.1044
0.33,0.86,4.368
0.31,0.97,4.8452
0.28,0.07,1.2363
0.86,0.55,1.4788
0.07,0.97,4.3581
0.61,0.81,2.466
0.53,0.18,0.52559
0.77,0.62,1.4722
0.36,0.79,3.9066
0.26,0.94,4.7512
0.87,0.16,-0.079122
0.81,0.3,0.2381
0.16,0.15,1.5036
0.25,0.48,2.8416
0.98,0.63,2.3478
0.24,0.1,1.4177
0.45,0.82,3.5788
0.79,0.43,0.73369
0.86,0.8,2.3602
0.4,0.93,4.2507
0.95,0.11,0.17218
0.2,0.66,3.5302
0.8,0.71,1.824
0.18,0.94,4.6504
0.85,0.69,1.9598
0.35,0.49,2.6925
0.75,0.74,1.9676
0.18,0.01,0.89311
0.47,0.15,0.9336
0.15,0.29,2.0357
0.06,0.44,2.1193
0.62,0.23,0.42879
0.67,0.85,2.5733
0.48,0.92,3.8238
0.56,0.83,2.8751
0.41,0.63,3.0026
0.72,0.12,-0.47981
0.62,0.45,1.1428
0,0.05,0.21354
0.6,0.98,3.2349
0.2,0.96,4.7816
0.05,0.29,1.4329
0.34,0.91,4.535
0.02,0.37,1.6654
0.25,0.4,2.6744
0.99,0.71,2.6473
0.99,0.31,1.1358
0.01,0.4,1.6228
0.12,0.58,3.1089
1,0.76,3.1062
0.91,0.13,-0.043731
0.97,0.22,0.68491
0.34,0.55,2.9787
0.22,0.16,1.6778
0.17,0.43,2.5701
0.11,0.02,0.682
0.85,0.18,-0.10772
0.44,0.7,3.133
0.79,0.35,0.40088
0.38,0.4,2.2451
0.61,0.8,2.5341
0.03,0.24,1.0339
0.01,0.64,2.6074
0.18,0.61,3.3124
0.32,0.03,1.0464
0.59,0.47,1.4731
0.44,0.43,2.0626
0.25,0.16,1.6855
0.13,0.64,3.2876
0.41,0.97,4.4021
0.2,0.58,3.239
0.8,0.36,0.47341
0.85,0.09,-0.46082
0.5,0.61,2.5668
0.36,0.56,2.9391
0.29,0.45,2.7707
0.55,0.5,1.6014
0.77,0.56,1.2248
0.82,0.06,-0.70229
0.86,0.63,1.7578
0.54,0.83,3.1004
0.45,0.18,0.90232
0.06,0.75,3.369
0.01,0.54,2.1598
0.54,0.33,1.0648
0.56,0.65,2.2796
0.06,0.71,3.2688
0.79,0.94,2.7815
0.25,0.87,4.4031
0.08,0.77,3.5202
0.27,0.44,2.7777
0.77,0.4,0.55821
0.83,0.24,0.034416
0.76,0.49,0.93309
0.73,0.7,1.8188
0.66,0.97,3.0011
0.04,0.46,2.119
0.52,0.56,2.0343
0.69,0.11,-0.56728
0.95,0.4,1.2569
0.48,0.83,3.3829
0.96,0.55,1.9653
0.18,0.36,2.2877
0.93,0.55,1.7224
0.77,0.9,2.6185
0.83,0.55,1.3733
0.53,0.69,2.6017
0.39,0.73,3.5668
0.25,0.42,2.6319
0.07,0.12,0.84591
0.91,0.56,1.707
0.43,0.75,3.4801
0.61,0.35,0.8031
0.67,0.18,-0.22262
0.77,0.6,1.4023
0.13,0.99,4.6071
0.18,0.43,2.5469
0.41,0.26,1.6343
0.45,0.2,1.0366
0.28,0.59,3.3519
0.07,0.71,3.1985
0.25,0.78,4.08
0.83,0.2,-0.12157
0.93,0.26,0.58688
0.95,0.95,3.5322
0.41,0.87,3.9822
0.9,0.76,2.478
0.08,0.78,3.6083
0.98,0.02,-0.0070222
0.8,0.54,1.1773
0.45,0.05,0.48362
0.38,0.65,3.2618
0.96,0.7,2.522
0.49,0.76,3.1692
0.66,0.1,-0.4166
0.42,0.62,2.8453
0.63,0.42,1.0178
0.75,0.72,1.8478
0.05,0.41,2.0017
0.91,0.48,1.4337
0.89,0.49,1.3239
0.67,0.37,0.60792
0.9,0.5,1.3981
0.55,0.26,0.73636
1,0.9,3.6364
0.1,0.56,2.7589
0.41,0.94,4.321
0.14,0.4,2.3805
0.19,0.42,2.7006
0.96,0.46,1.5184
0.46,0.55,2.4028
0.39,0.42,2.3562
0.82,0.76,2.2203
0.61,0.92,2.9595
0.92,0.37,1.0656
0.83,0.1,-0.45284
0.44,0.15,0.99598
0.15,0.27,1.9067
0.22,0.6,3.4075
0.11,0.42,2.3405
0.71,0.52,1.0748
0.65,0.14,-0.16645
0.58,0.31,0.72521
0.12,0.6,3.1896
0.74,0.98,3.026
0.16,0.64,3.3994
0.31,0.85,4.3435
0.21,0.91,4.6773
0.22,0.42,2.796
0.9,0.07,-0.37612
0.02,0.86,3.5253
0.36,1,4.7661
0.06,0.26,1.4316
0.59,0.89,2.9845
0.89,0.04,-0.48372
0.14,0.58,3.1433
0.05,0.26,1.3742
0.71,0.8,2.1823
0.67,0.13,-0.34577
0.83,0.88,2.6502
0.97,0.48,1.7463
0.68,0.18,-0.19753
1,0.72,2.9426
0.91,0.95,3.1315
0.56,0.29,0.89798
0.82,0.65,1.6603
0.49,0.6,2.3831
0.48,0.34,1.4857
0.99,0.96,3.8899
0.82,0.82,2.3852
0.95,0.06,-0.037105
0.66,0.36,0.61946
0.77,0.99,2.9331
0.38,0.55,2.8962
0.31,0.69,3.7195
0.19,0.78,4.0204
0.08,0.25,1.5061
0.61,0.21,0.20434
0.65,0.39,0.81661
0.56,0.76,2.6557
0.7,0.23,-0.038253
0.3,0.79,4.0572
0.83,0.03,-0.78191
0.31,0.11,1.3271
0,0.19,0.70329
0.07,0.03,0.51138
0.11,0.21,1.532
0.46,0.2,1.0664
0.07,0.89,3.9122
0.37,0.57,2.9305
0.3,0.77,3.9584
0.62,0.79,2.4482
0.18,0.5,2.9142
0.79,0.51,1.0694
0.17,0.23,1.8235
0.73,0.99,3.0188
0.68,0.3,0.32902
0.26,0.3,2.1704
0.64,0.36,0.67583
0.04,0.27,1.3149
0.03,0.32,1.558
0.81,0.46,0.89874
0.21,0.83,4.2493
0.55,0.06,-0.068568
0.84,0.13,-0.40185
0.35,0.51,2.7746
0.92,0.6,1.9138
0.68,0.85,2.5218
0.34,0.11,1.3291
0.81,0.09,-0.66818
0.32,0.13,1.4665
0.9,0.2,0.11963
0.84,1,3.1257
0.04,0.08,0.56741
0.38,0.3,1.8526
0.05,0.61,2.7959
0.89,0.96,3.2402
0.7,0.4,0.59863
0.99,0.78,3.1202
0.25,0.6,3.4019
0.2,0.07,1.186
0.87,0.38,0.7595
0.17,0.2,1.6008
0.59,0.01,-0.51918
0.1,0.01,0.65889
0.31,0.94,4.6742
0.76,0.03,-0.94395
0.89,0.66,2.0705
0.62,0.55,1.5627
0.54,0,-0.17915
0.74,0.94,2.7947
0.1,0.79,3.6972
0.63,0.84,2.6463
0.33,0.11,1.294
0.85,0.81,2.4053
0.58,0.8,2.6868
0.06,0.39,2.0027
0.29,0.74,3.9252
0.71,0.69,1.7833
0.03,0.2,0.93767
0.76,0.83,2.3451
0.1,0.26,1.686
0.62,1,3.2766
0.14,0.88,4.3507
0.11,0.88,4.0545
0.53,0.92,3.4726
0.49,0.99,4.0366
0.18,0.46,2.6795
0.56,0.92,3.336
0.78,0.39,0.54731
0.04,0.66,2.8781
0.43,0.64,2.9031
0.89,0.55,1.6125
0.58,0.81,2.6833
0.69,0.95,2.8098
0.1,0.65,3.1758
0.46,0.33,1.5939
0.94,0.69,2.336
0.23,0.22,1.73
0.02,0.42,1.7265
0.43,0.24,1.3809
0.6,0.16,0.091536
0.12,0.3,1.9494
0.66,0.8,2.3358
0.1,0.99,4.4736
0,0.22,0.88933
0.01,0.04,0.23602
0.48,0.86,3.5059
0.15,0,0.69849
0.28,0,1.0279
0.09,0.8,3.7917
0.35,0.02,0.90774
0.79,0.75,2.0294
0.2,0.68,3.684
0.41,0.6,2.9207
0.82,0.88,2.655
0.44,0.5,2.3603
0.87,0.83,2.6679
0.05,0.48,2.1821
0.77,0.38,0.59925
0.7,0.84,2.3214
0.03,0.6,2.4919
1,0.43,1.7266
0.08,0.18,1.1913
0.43,0.81,3.5307
0.79,0.58,1.319
0.56,0.41,1.2221
0.54,0.37,1.1998
0.01,0.62,2.5319
0.95,0.58,1.9798
0.78,0.84,2.3345
0.06,0.55,2.7129
0.82,0.16,-0.13522
0.88,0.29,0.55199
0.32,0.68,3.6206
0.15,0.02,0.8529
0.11,0.68,3.3556
0.15,0.57,3.0693
0.37,0.77,3.7859
0.83,0.7,1.9136
0.41,0.22,1.3038
0.29,0.43,2.736
0.77,0.17,-0.32196
0.72,0.41,0.64948
0.63,0.39,0.84258
0.13,0.1,1.1139
1,0.17,0.67636
0.75,0.31,0.19566
0.66,0.18,-0.156
0.67,0.96,2.9901
0.75,0.42,0.73372
0.78,0.66,1.6365
0.74,0.17,-0.21727
0.72,0.18,-0.29962
0.21,0.69,3.756
0.49,0.78,3.1282
0.84,0.52,1.2651
0.64,0.59,1.5225
0.53,0.12,0.32445
0.44,0.47,2.3441
0,0.3,1.2209
0.08,0.76,3.4323
1,0.31,1.2797
0.05,0.67,2.8996
0.45,0.28,1.3774
0.96,0.78,2.9098
0.29,0.38,2.5186
0.63,0.37,0.67155
0.6,0.04,-0.41808
0.61,0.38,0.86106
0.81,0.27,0.17566
0.31,0.8,4.1922
0.95,0.71,2.5804
0.54,0.2,0.48727
0.19,0.83,4.2738
0.47,0.02,0.25833
0.02,0.27,1.3049
0.37,0.56,2.8886
0.36,0.62,3.2518
0.15,0.39,2.4274
0.29,0.87,4.5126
0.67,0.57,1.4538
0.41,0.04,0.71253
0.17,0.07,1.1974
0.74,0.31,0.27079
0.3,0.67,3.5864
0.61,0.31,0.52416
0.69,0.09,-0.52458
